system:index,potential_evaporation_sum
20020719,-0.014941183492440146
20020720,-0.016777593021435378
20020721,-0.014868606863038033
20020722,-0.01049244539661865
20020723,-0.020974554410749916
20020724,-0.01781273969594995
20020725,-0.0152765494766384
20020726,-0.019399105117328213
20020727,-0.013685878269750923
20020728,-0.014634282653554164
20020729,-0.015592619461991655
20020730,-0.006970689675227642
20020731,-0.009162661573351527
20020801,-0.013174523766882492
20020802,-0.016860283730630747
20020803,-0.03472694247691272
20020804,-0.017350348917899015
20020805,-0.016114419010047003
20020806,-0.026651058776357036
20020807,-0.01957458334410343
20020808,-0.015974124873406863
20020809,-0.018028137555052223
20020810,-0.02330158866505423
20020811,-0.03262162742818273
20020812,-0.036532901989205675
20020813,-0.027480946166493755
20020814,-0.017821379338253188
20020815,-0.014099978187035032
20020816,-0.006799987418240325
20020817,-0.010767446319706808
20020818,-0.005995514854013184
20020819,-0.012492466401538265
20020820,-0.017135530772792465
20020821,-0.018785413409901048
20020822,-0.008975488229225951
20020823,-0.00560589900171454
20020824,-0.012616896836908129
20020825,-0.007311206500389962
20020826,-0.00389707697668296
20020827,-0.01288313132930647
20020828,-0.01649810283409461
20020829,-0.021381376401575357
20020830,-0.02679005376404483
20020831,-0.026629150672521845
20020901,-0.02299514102529634
20020902,-0.028675897520242525
20020903,-0.03802901925957019
20020904,-0.02381667918503389
20020905,-0.02781046640379871
20020906,-0.0037094407126416137
20020907,-0.028668410863998024
20020908,-0.025863940675848532
20020909,-0.03060216802147304
20020910,-0.024385577991046518
20020911,-0.012927366551110155
20020912,-0.01612219422313775
20020913,-0.0236787752725834
20020914,-0.02497553270622087
20020915,-0.026753585653551445
20020916,-0.032412569917624146
20020917,-0.007842191163172273
20020918,-0.04282797039574283
20020919,-0.030529926332481416
20020920,-0.024438356379408128
20020921,-0.03112002151273799
20020922,-0.024576739132074612
20020923,-0.024427243852873128
20020924,-0.04033263970334115
20020925,-0.0518907391968042
20020926,-0.035983841196508125
20020927,-0.03221609220864155
20020928,-0.056005073991258224
20020929,-0.02436431678607291
20020930,-0.024047297740630053
20021001,-0.03071277775535458
20021002,-0.03705303012305599
20021003,-0.03594739156278018
20021004,-0.03464770027372384
20021005,-0.028565557138057158
20021006,-0.03416512924648572
20021007,-0.041497635832751914
20021008,-0.048080215901923226
20021009,-0.020520523659227356
20021010,-0.015609106745197148
20021011,-0.011203987546113377
20021012,-0.016137923906129413
20021013,-0.026029089481005695
20021014,-0.044600812571864636
20021015,-0.04103234064977672
20021016,-0.04786766374196602
20021017,-0.04014243064647286
20021018,-0.04074803052804024
20021019,-0.05514856427608194
20021020,-0.034851573084672835
20021021,-0.02247493726308843
20021022,-0.044407980545684546
20021023,-0.0659451658034972
20021024,-0.044900940303934975
20021025,-0.049569754619483875
20021026,-0.01150230127556527
20021027,-0.01788024105504436
20021028,-0.029550764217564328
20021029,-0.036991312809481466
20021030,-0.0536528680390199
20021031,-0.05159581758462215
20021101,-0.030594653397356404
20021102,-0.030392701894621878
20021103,-0.0508088329939468
20021104,-0.053769549674984186
20021105,-0.04000859741839985
20021106,-0.04142178641864035
20021107,-0.03928246559668401
20021108,-0.05336070938913073
20021109,-0.058057860116623485
20021110,-0.04292263317406402
20021111,-0.01921514999463326
20021112,-0.03125892057958665
20021113,-0.019179307924373258
20021114,-0.01800107004423971
20021115,-0.008259840218946506
20021116,-0.018543980755277207
20021117,-0.033293103226051876
20021118,-0.04088525965169111
20021119,-0.04375780675019753
20021120,-0.03799815023547894
20021121,-0.011278494577297528
20021122,-0.01854478260785573
20021123,-0.0293729750960803
20021124,-0.044097860921844034
20021125,-0.049876698591929745
20021126,-0.05548479846742604
20021127,-0.03731877517806605
20021128,-0.015704386192169028
20021129,-0.013703583998089006
20021130,-0.03760274131340929
20021201,-0.01932113522676358
20021202,-0.029648103071706865
20021203,-0.040616091391175176
20021204,-0.05210105910473862
20021205,-0.06107025116284885
20021206,-0.04747139927517806
20021207,-0.033458301965648383
20021208,-0.04092117543192943
20021209,-0.035546476440586144
20021210,-0.0026673592449073837
20021211,-0.0074340857226314425
20021212,-0.03506642501049074
20021213,-0.040707285790279144
20021214,-0.020843443423996685
20021215,-0.02845676055551324
20021216,-0.03689204808535334
20021217,-0.02893531138434733
20021218,-0.02506218410846663
20021219,-0.02116957178870008
20021220,-0.0340045204811849
20021221,-0.03526409746138089
20021222,-0.03618329644263136
20021223,-0.02084518489913782
20021224,-0.005337019331017
20021225,-0.02114057978036747
20021226,-0.006162907926167617
20021227,-0.012957914472975143
20021228,-0.019573035334893307
20021229,-0.02504422202620159
20021230,-0.03400536105018
20021231,-0.034517324611128726
20030101,-0.02167439678595357
20030102,-0.02882559919832398
20030103,-0.023583383999834236
20030104,-0.02685275131924115
20030105,-0.028723610619863785
20030106,-0.03222873975673392
20030107,-0.035001125294777904
20030108,-0.047805631216563914
20030109,-0.03175390020840905
20030110,-0.021051484002430346
20030111,-0.024565062440907438
20030112,-0.02217300240196772
20030113,-0.02291177150844658
20030114,-0.029717066489873822
20030115,-0.029341655108597146
20030116,-0.03481609424379922
20030117,-0.041833851848201334
20030118,-0.04888349017449169
20030119,-0.035634334459957055
20030120,-0.033148238370473704
20030121,-0.040708890830058665
20030122,-0.016342897670470445
20030123,-0.011086272590119002
20030124,-0.03126577083672415
20030125,-0.03994142860848609
20030126,-0.049293266825035084
20030127,-0.03267044537340782
20030128,-0.014529021886131227
20030129,-0.029653745986706694
20030130,-0.052434537984451406
20030131,-0.02410396189209442
20030201,-0.019417865829894004
20030202,-0.018121967809956247
20030203,-0.022610699356366615
20030204,-0.022529459382185594
20030205,-0.01996792078183049
20030206,-0.023505478028769098
20030207,-0.018879744220924994
20030208,-0.029626508568935065
20030209,-0.017365175604760304
20030210,-0.02754402005375704
20030211,-0.026348331871496114
20030212,-0.03455005842655605
20030213,-0.03217093355097542
20030214,-0.016142819652477644
20030215,-0.0313408792839447
20030216,-0.02609993775593206
20030217,-0.012738149060296567
20030218,-0.005885454744797479
20030219,-0.00823392554356999
20030220,-0.009664795062696031
20030221,-0.0011374866161359622
20030222,-0.004925766947702872
20030223,-0.007313782052385888
20030224,-0.012955526055134444
20030225,-0.008039246940166167
20030226,-0.017837083554010095
20030227,-0.0214930935701234
20030228,-0.019511896405937625
20030301,-0.02824088908939887
20030302,-0.032237895927538285
20030303,-0.023167401416564894
20030304,-0.01659307217992128
20030305,-0.006171217983036385
20030306,-0.010105517289283019
20030307,-0.010811684428821236
20030308,-0.019424684778106903
20030309,-0.019457187580948405
20030310,-0.010278147222604887
20030311,-0.00695250070264419
20030312,-0.007855688189108345
20030313,-0.009457239369621276
20030314,-0.020783232754203632
20030315,-0.024580440541173386
20030316,-0.011808569326918116
20030317,-0.015389702738320559
20030318,-0.020464486109272203
20030319,-0.023042866774231213
20030320,-0.014795915239909972
20030321,-0.008178187213203007
20030322,-0.01242711034879512
20030323,-0.008656089263013894
20030324,-0.012111412206051605
20030325,-0.014848784447046024
20030326,-0.017581069543264546
20030327,-0.019810228810362516
20030328,-0.01760538388863261
20030329,-0.01637246848718886
20030330,-0.012759527929365138
20030331,-0.010074854547545212
20030401,-0.015089847814026627
20030402,-0.010662845206494482
20030403,-0.005548867198100243
20030404,-0.006924902406999558
20030405,-0.013131232486992344
20030406,-0.012325208890983616
20030407,-0.016206958226771512
20030408,-0.020326266650027118
20030409,-0.013240783879107671
20030410,-0.012160817478090964
20030411,-0.010572521441735778
20030412,-0.010431096092642086
20030413,-0.01444495214921672
20030414,-0.0031274912924301322
20030415,-0.020177273985831193
20030416,-0.009749901225017127
20030417,-0.006602739304986045
20030418,-0.007641622801057229
20030419,-0.009363991288509923
20030420,-0.010370680933730633
20030421,-0.009889891010029754
20030422,-0.007892756731344699
20030423,-0.009554329614169278
20030424,-0.01110132055304174
20030425,-0.007327273183801769
20030426,-0.007555815569263979
20030427,-0.005520653032630057
20030428,-0.0037394758105008235
20030429,-0.006625375543178431
20030430,-0.012965457144396847
20030501,-0.01020263327121255
20030502,-0.008751887354699096
20030503,-0.0127804278207089
20030504,-0.011288272320984418
20030505,-0.004392712079372601
20030506,-0.005086848388552695
20030507,-0.009943117323849766
20030508,-0.015452335276944206
20030509,-0.01459402643108536
20030510,-0.013917857119267924
20030511,-0.011120819493937137
20030512,-0.0036559752941970874
20030513,-0.005124925743523391
20030514,-0.005664646079979679
20030515,-0.0015483524014310137
20030516,-0.005443372625200958
20030517,-0.01127548803890773
20030518,-0.01190041310978439
20030519,-0.024119682465407122
20030520,-0.03158152368774897
20030521,-0.019105695576592245
20030522,-0.01560813399312302
20030523,-0.010968218183274654
20030524,-0.010614266618430568
20030525,-0.010790013128679419
20030526,-0.003114187858693409
20030527,-0.0023451587884516633
20030528,-0.00405907648792811
20030529,-0.0070629588534612
20030530,-0.010085652166120899
20030531,-0.00927926244929354
20030601,-0.008643498138129061
20030602,-0.0039957947206611085
