,P_mm,EP_mm,Q_mm,RC
1983-10-01,118.9404615776542,99.8471628090031,8.991414634146341,0.07559592854174355
1983-11-01,88.38670862827892,100.1035389816615,4.719518699186992,0.05339624896584285
1983-12-01,185.843395374219,121.86334828822841,18.531108943089432,0.09971357284865959
1984-01-01,270.18577145268193,118.274278366393,49.44429268292683,0.1830010974193217
1984-02-01,178.85299413324393,107.6904432401738,62.44018211382114,0.34911454748866966
1984-03-01,104.536790786976,99.6402216841035,31.047544715447156,0.29700112737070267
1984-04-01,104.08586618993918,70.97685665434399,63.179759349593496,0.6069965276005973
1984-05-01,33.20142883135702,52.6920040055854,13.289977235772358,0.4002832921220748
1984-06-01,43.44802790952117,36.743731090181164,8.768455284552845,0.20181480510031
1984-07-01,72.8398525866417,37.43421295645961,25.543349593495936,0.35067821647651715
1984-08-01,17.046994126037735,57.7322635872228,16.2317918699187,0.9521791202547616
1984-09-01,41.140465703296144,67.3028254986864,7.2215544715447155,0.17553409637183884
1984-10-01,109.72961348329886,93.148658644741,6.235694308943089,0.05682781622020548
1984-11-01,186.64536729225583,120.4612678802996,92.7558113821138,0.4969628377481961
1984-12-01,96.68708257083252,130.4943062585164,8.053190243902439,0.08329127355769275
1985-01-01,42.062890351401485,111.0601550967574,3.2164943089430897,0.07646869442570106
1985-02-01,142.01376033888192,93.1812307004201,10.30338861788618,0.07255204420543195
1985-03-01,73.63936076642113,89.0516670073232,8.305326829268292,0.11278379853964518
1985-04-01,119.6404508057057,68.1791792778942,13.448052032520325,0.11240388967072483
1985-05-01,84.6077944979396,53.29899488212094,103.64915772357723,1.225054480365888
1985-06-01,29.332753406869653,38.140371910241086,16.151713821138213,0.5506374937633889
1985-07-01,109.6290437711201,46.50929019834756,104.76979512195123,0.9556755355878699
1985-08-01,55.754972680254824,55.22102563983,20.209456910569106,0.3624691384294431
1985-09-01,84.01675967789755,77.17795852578129,15.063206504065041,0.1792881153928595
1985-10-01,144.14729539504856,103.6070745972246,47.684760975609755,0.3308057972570724
1985-11-01,134.5848424812782,107.8530573075577,21.953352845528457,0.1631190588834871
1985-12-01,123.79978319524118,138.3427869442807,11.212656910569105,0.09057089294644352
1986-01-01,147.5149012527983,132.6704810175122,9.588630894308944,0.0650011003151253
1986-02-01,106.7576440861742,106.1161126330694,4.889534959349593,0.04580032653589458
1986-03-01,44.67675218318989,94.023863519504,2.225990243902439,0.04982435237850597
1986-04-01,31.383874247289643,66.5423534304235,1.3017886178861788,0.041479538428835096
1986-05-01,44.684568426547976,44.47128606174608,1.967570731707317,0.04403244343607322
1986-06-01,27.063152667614368,32.49268537639597,2.319492682926829,0.08570666955969597
1986-07-01,53.46724691305629,40.490359253899314,4.625404878048781,0.0865091274583523
1986-08-01,97.91816082971077,55.2810257770947,16.420448780487803,0.16769564135344173
1986-09-01,80.80763546250873,70.1657964042631,6.0997463414634145,0.07548477698364822
1986-10-01,47.61955643073359,95.6758382168378,7.15880325203252,0.15033326197495278
1986-11-01,149.1677281652376,99.5108202364876,10.575843902439024,0.07089900766420362
1986-12-01,34.25452448267998,107.11307394846659,2.9372227642276423,0.0857470015592475
1987-01-01,178.23680278128077,128.4629664733908,3.2568715447154473,0.01827272198498782
