system:index,Evap_tavg
A20161216_1500,2.5772225809934356E-6
A20161216_1800,-2.514271008688381E-6
A20161216_2100,2.2325480897102353E-5
A20161217_0000,8.921673912154964E-5
A20161217_0300,1.335656649504133E-4
A20161217_0600,1.0356139148587455E-4
A20161217_0900,4.251972953400037E-5
A20161217_1200,-8.523295400177697E-7
A20161217_1500,-9.138891064004182E-7
A20161217_1800,1.4642330552484105E-6
A20161217_2100,1.550527234051674E-5
A20161218_0000,4.80094788483888E-5
A20161218_0300,5.859058380951467E-5
A20161218_0600,4.28705826269562E-5
A20161218_0900,1.5493782005918986E-5
A20161218_1200,1.9753522051133524E-6
A20161218_1500,1.5205588862777009E-6
A20161218_1800,-5.238348737333754E-7
A20161218_2100,1.4580688000649054E-5
A20161219_0000,5.4990427425841825E-5
A20161219_0300,5.731853608045223E-5
A20161219_0600,6.118236790083013E-5
A20161219_0900,2.458841916228261E-5
A20161219_1200,-2.2814293389528516E-7
A20161219_1500,-1.9138990834985697E-6
A20161219_1800,-3.2814377383743123E-6
A20161219_2100,1.4433791396854286E-5
A20161220_0000,7.990112006411263E-5
A20161220_0300,1.22241248568519E-4
A20161220_0600,8.098278413207983E-5
A20161220_0900,2.9249382087163237E-5
A20161220_1200,-7.122911562511582E-7
A20161220_1500,-1.1600472332090802E-6
A20161220_1800,-2.4321950677488137E-6
A20161220_2100,2.1466062708116874E-5
A20161221_0000,9.643238063686415E-5
A20161221_0300,1.1499983010215536E-4
A20161221_0600,8.176556162032242E-5
A20161221_0900,3.693536874475204E-5
A20161221_1200,4.659325079408363E-6
A20161221_1500,3.9936504494005125E-6
A20161221_1800,3.947604911832495E-6
A20161221_2100,1.5925199686791544E-5
A20161222_0000,4.35641484101886E-5
A20161222_0300,5.3282571814345E-5
A20161222_0600,4.552078535479866E-5
A20161222_0900,1.4668094681043227E-5
A20161222_1200,1.9349802742681142E-6
A20161222_1500,2.1265680684830525E-7
A20161222_1800,-1.1623974204344826E-6
A20161222_2100,1.2115300213329887E-5
A20161223_0000,5.57575722882677E-5
A20161223_0300,1.0624056066324573E-4
A20161223_0600,1.0838337985138682E-4
A20161223_0900,3.195759400778944E-5
A20161223_1200,1.003176668275667E-6
A20161223_1500,8.352804024069261E-7
A20161223_1800,-5.090502325393402E-7
A20161223_2100,1.6283441643747387E-5
A20161224_0000,9.311850856087639E-5
A20161224_0300,1.8012816400738856E-4
A20161224_0600,9.889413919043318E-5
A20161224_0900,2.9248897450660917E-5
A20161224_1200,6.921324723105297E-6
A20161224_1500,1.809997598734489E-6
A20161224_1800,1.167941418768461E-6
A20161224_2100,1.5290645904570105E-5
A20161225_0000,7.895957522477957E-5
A20161225_0300,1.0759166631623043E-4
A20161225_0600,1.1149030646889119E-4
A20161225_0900,4.0831443724412786E-5
A20161225_1200,-1.78210735562112E-7
A20161225_1500,-2.781227243596112E-6
A20161225_1800,-3.0938580251219798E-6
A20161225_2100,1.8640725844412577E-5
A20161226_0000,9.003730280612557E-5
A20161226_0300,1.231912090226314E-4
A20161226_0600,1.022804633368858E-4
A20161226_0900,3.467280218515987E-5
A20161226_1200,-3.199821030137282E-7
A20161226_1500,-2.299625052337244E-6
A20161226_1800,-2.6266317706912312E-6
A20161226_2100,1.3918219387178083E-5
A20161227_0000,7.487493106156902E-5
A20161227_0300,1.0252089532338202E-4
A20161227_0600,1.1170271675711608E-4
A20161227_0900,3.8588597236806604E-5
A20161227_1200,-4.671937426890296E-7
A20161227_1500,-2.4770730735419715E-6
A20161227_1800,-3.462361504421244E-6
A20161227_2100,1.571385638686287E-5
A20161228_0000,8.47591801370525E-5
A20161228_0300,1.2114125889470977E-4
A20161228_0600,1.0089893131931088E-4
A20161228_0900,3.4206770876610034E-5
A20161228_1200,6.285298652808415E-7
A20161228_1500,8.816866267624761E-7
A20161228_1800,3.494088506355115E-7
A20161228_2100,1.7142014671694082E-5
A20161229_0000,8.866859444329563E-5
A20161229_0300,1.2009981237284361E-4
A20161229_0600,1.028580209432207E-4
A20161229_0900,3.848659956080068E-5
A20161229_1200,9.408706162016133E-7
A20161229_1500,3.8770707122964274E-7
A20161229_1800,2.606760221195077E-7
A20161229_2100,1.7293629305337182E-5
A20161230_0000,8.962449277247493E-5
A20161230_0300,1.1609351265656428E-4
A20161230_0600,8.67778099872882E-5
A20161230_0900,3.282781048394753E-5
A20161230_1200,1.3299199443840705E-6
A20161230_1500,1.7650812866034093E-6
A20161230_1800,1.5487114280964652E-6
A20161230_2100,1.2134919958970437E-5
A20161231_0000,5.060222608394084E-5
A20161231_0300,7.37943741017104E-5
A20161231_0600,7.098543318814609E-5
A20161231_0900,4.277735375832508E-5
A20161231_1200,3.0322410462187966E-6
A20161231_1500,-2.689391394967852E-7
A20161231_1800,-1.6468610679481562E-6
A20161231_2100,1.5013129352532293E-5
A20170101_0000,6.571303659384103E-5
A20170101_0300,1.1678419486455656E-4
A20170101_0600,1.0901944846367006E-4
A20170101_0900,3.4137563752620956E-5
A20170101_1200,6.385709027244701E-6
A20170101_1500,4.512702144160394E-6
A20170101_1800,3.3485878336182208E-6
A20170101_2100,1.528964210213023E-5
A20170102_0000,7.286972917993109E-5
A20170102_0300,9.388362970756949E-5
A20170102_0600,6.324671474631928E-5
A20170102_0900,2.2676265347325144E-5
A20170102_1200,-2.7903691814791814E-7
A20170102_1500,1.808550516784206E-7
A20170102_1800,-1.3594779054727067E-6
A20170102_2100,1.9803372237435425E-5
A20170103_0000,7.531467805914425E-5
A20170103_0300,8.004001088045656E-5
A20170103_0600,7.310882232658502E-5
A20170103_0900,2.597678644323814E-5
A20170103_1200,-3.6236637943453164E-7
A20170103_1500,-3.1214264192473456E-6
A20170103_1800,-3.993520600143321E-6
A20170103_2100,1.664270687596736E-5
A20170104_0000,7.04580414618598E-5
A20170104_0300,6.683590268917594E-5
A20170104_0600,5.888357134268792E-5
A20170104_0900,2.1817865452116647E-5
A20170104_1200,1.683463963688513E-6
A20170104_1500,1.2871673883321091E-6
A20170104_1800,-7.260933418025453E-8
A20170104_2100,9.20180425825019E-6
A20170105_0000,5.0372534833760224E-5
A20170105_0300,1.028520369808711E-4
A20170105_0600,1.0247567632816356E-4
A20170105_0900,3.012778380884875E-5
A20170105_1200,-1.5284153107479308E-6
A20170105_1500,-2.859735570726778E-6
A20170105_1800,-3.2594161549215833E-6
A20170105_2100,1.5627415987645902E-5
A20170106_0000,7.502690691849998E-5
A20170106_0300,1.019057534611811E-4
A20170106_0600,8.426712200744286E-5
A20170106_0900,2.8270555040535812E-5
A20170106_1200,-2.3669979337908158E-6
A20170106_1500,-2.9212912540279327E-6
A20170106_1800,-2.794124543320658E-6
A20170106_2100,1.6005630158734994E-5
A20170107_0000,8.071945823650431E-5
A20170107_0300,1.0430598574999416E-4
A20170107_0600,9.469279274415841E-5
A20170107_0900,3.0638517086710087E-5
A20170107_1200,-8.169799268924972E-7
A20170107_1500,-2.22971046718338E-6
A20170107_1800,-2.1445821139318828E-6
A20170107_2100,1.4407408441982831E-5
A20170108_0000,8.603798138570456E-5
A20170108_0300,1.1882077225603564E-4
A20170108_0600,1.0492673768073792E-4
A20170108_0900,3.659230387204862E-5
A20170108_1200,5.309885469198747E-7
A20170108_1500,1.997662059319373E-7
A20170108_1800,-1.0132089703786953E-6
A20170108_2100,1.5235290124883204E-5
A20170109_0000,9.360201736951586E-5
A20170109_0300,1.307389719536202E-4
A20170109_0600,1.1236720508921565E-4
A20170109_0900,4.013016705097444E-5
A20170109_1200,-7.100992182205106E-8
A20170109_1500,-1.2075873050042465E-6
A20170109_1800,-1.2030291485287474E-6
A20170109_2100,1.3154178241600732E-5
A20170110_0000,6.719598077505054E-5
A20170110_0300,8.60491013663606E-5
A20170110_0600,6.170990029755049E-5
A20170110_0900,2.3069839187236996E-5
A20170110_1200,1.2454869279023216E-6
A20170110_1500,8.422251793346553E-7
A20170110_1800,1.4627973323107877E-6
A20170110_2100,1.2604341828701766E-5
A20170111_0000,6.52576078554492E-5
A20170111_0300,7.657764690970585E-5
A20170111_0600,7.988030787058703E-5
A20170111_0900,3.0774111933253384E-5
A20170111_1200,9.101556919245133E-6
A20170111_1500,6.006126945897939E-6
A20170111_1800,6.50472763706601E-7
A20170111_2100,2.040823542336469E-5
A20170112_0000,8.474225006787257E-5
A20170112_0300,9.868802820195684E-5
A20170112_0600,8.545163768281739E-5
A20170112_0900,2.7915262482064712E-5
A20170112_1200,5.193515348346676E-6
A20170112_1500,1.3229746852275633E-6
A20170112_1800,-7.635398074246671E-7
A20170112_2100,2.2592464670733454E-5
A20170113_0000,1.0052034126077767E-4
A20170113_0300,1.2899555764749686E-4
A20170113_0600,1.099439972431772E-4
A20170113_0900,3.971986293166688E-5
A20170113_1200,6.05863268524152E-7
A20170113_1500,5.966646665752386E-7
A20170113_1800,1.1935326397451355E-6
A20170113_2100,1.7601683143949077E-5
A20170114_0000,5.711223653931804E-5
A20170114_0300,6.95893739040071E-5
A20170114_0600,7.059203762862651E-5
A20170114_0900,4.767572762058636E-5
A20170114_1200,5.40837418924996E-6
A20170114_1500,2.7494714728080105E-6
A20170114_1800,2.29546328886088E-6
A20170114_2100,1.908304257032513E-5
A20170115_0000,6.262889334054791E-5
A20170115_0300,7.438599889354962E-5
A20170115_0600,5.3595881361758225E-5
A20170115_0900,1.4318097209092486E-5
A20170115_1200,1.976978116849458E-6
A20170115_1500,-7.687007172578179E-7
A20170115_1800,-5.048729557512433E-7
A20170115_2100,1.4972581914511164E-5
A20170116_0000,6.7369160181722E-5
A20170116_0300,9.437508215842122E-5
A20170116_0600,9.039654575814853E-5
A20170116_0900,3.253695350120539E-5
A20170116_1200,-1.848891965438626E-6
A20170116_1500,-3.748510288811959E-6
A20170116_1800,-4.4994508995429944E-6
A20170116_2100,1.6401501516769812E-5
A20170117_0000,8.591435330245225E-5
A20170117_0300,1.1783304484574845E-4
A20170117_0600,9.85915257513226E-5
A20170117_0900,3.491952931057946E-5
A20170117_1200,3.421631882743327E-7
A20170117_1500,1.7055570134862074E-7
A20170117_1800,2.386427377731131E-7
A20170117_2100,1.9413324175919915E-5
A20170118_0000,9.052313940987653E-5
A20170118_0300,1.0023092894601933E-4
A20170118_0600,1.0404510461494703E-4
A20170118_0900,3.645501601860562E-5
A20170118_1200,7.229992778446301E-6
A20170118_1500,5.443944757273148E-6
A20170118_1800,2.5717458153069865E-6
A20170118_2100,1.4667914840981622E-5
A20170119_0000,5.3360766936446585E-5
A20170119_0300,6.198636096692978E-5
A20170119_0600,4.8598940892642056E-5
A20170119_0900,1.497815487500263E-5
A20170119_1200,1.30880891055673E-6
A20170119_1500,-2.205832226399132E-6
A20170119_1800,-3.8830576733978525E-6
A20170119_2100,1.503672033587745E-5
A20170120_0000,6.269599027173635E-5
A20170120_0300,7.536306186714536E-5
A20170120_0600,7.883012192255573E-5
A20170120_0900,4.008583929555082E-5
A20170120_1200,7.6725885919611E-6
A20170120_1500,3.32180485890112E-6
A20170120_1800,4.806222903926478E-6
A20170120_2100,2.4366265564163806E-5
A20170121_0000,6.575741210073112E-5
A20170121_0300,6.425665020737827E-5
A20170121_0600,6.536942899753623E-5
A20170121_0900,2.7343607446555915E-5
A20170121_1200,1.5409081241601267E-7
A20170121_1500,-1.3696946262562556E-6
A20170121_1800,-1.6990315779216663E-6
A20170121_2100,1.0348666533781766E-5
A20170122_0000,6.254339674761533E-5
A20170122_0300,9.909350945570411E-5
A20170122_0600,1.0166657231834307E-4
A20170122_0900,3.150452049085153E-5
A20170122_1200,-6.959850002936826E-7
A20170122_1500,-2.314491736021621E-6
A20170122_1800,-3.17486215222477E-6
A20170122_2100,1.1956265517522222E-5
A20170123_0000,7.645152126960463E-5
A20170123_0300,1.201921893452695E-4
A20170123_0600,1.0431244739251239E-4
A20170123_0900,3.35287256253096E-5
A20170123_1200,-3.031947534673484E-8
A20170123_1500,-4.5790913210973617E-7
A20170123_1800,-5.567018357897912E-7
A20170123_2100,1.6657666030444165E-5
A20170124_0000,8.965438543023072E-5
A20170124_0300,1.1753109483330298E-4
A20170124_0600,9.418403804397199E-5
A20170124_0900,4.4342033219082924E-5
A20170124_1200,1.1413660506758131E-5
A20170124_1500,7.438097912259218E-6
A20170124_1800,6.384796159599098E-6
A20170124_2100,1.7002369482140847E-5
A20170125_0000,5.892954553698975E-5
A20170125_0300,6.421046477101063E-5
A20170125_0600,5.402192161490494E-5
A20170125_0900,2.22871110098559E-5
A20170125_1200,2.098515515639291E-6
A20170125_1500,3.438578486525248E-6
A20170125_1800,1.6555252364293095E-6
A20170125_2100,1.5494707261766644E-5
A20170126_0000,6.834450337321032E-5
A20170126_0300,8.29759714627963E-5
A20170126_0600,6.132079214424324E-5
A20170126_0900,1.7301099266771058E-5
A20170126_1200,1.2010531932433851E-6
A20170126_1500,3.2161168199187224E-7
A20170126_1800,-2.8272574809798608E-6
A20170126_2100,1.698407227065662E-5
A20170127_0000,8.770560055493395E-5
A20170127_0300,9.903277041386441E-5
A20170127_0600,8.851979347148221E-5
A20170127_0900,2.577340719202627E-5
A20170127_1200,4.229385548128416E-7
A20170127_1500,-1.7754062353967996E-6
A20170127_1800,-3.0528048060696914E-6
A20170127_2100,1.4066924205975377E-5
A20170128_0000,8.922670580074557E-5
A20170128_0300,1.275323074696123E-4
A20170128_0600,1.0720335413999452E-4
A20170128_0900,3.402352554609378E-5
A20170128_1200,-7.948785901378646E-7
A20170128_1500,-2.0298377133862097E-6
A20170128_1800,-1.6391096884268657E-6
A20170128_2100,1.4701318237027483E-5
A20170129_0000,8.905968814821346E-5
A20170129_0300,1.452025744789087E-4
A20170129_0600,1.172236211304917E-4
A20170129_0900,3.0123810409511182E-5
A20170129_1200,3.7729770200272306E-6
A20170129_1500,-2.00148147814615E-6
A20170129_1800,-3.053389839268116E-6
A20170129_2100,1.5539493768411786E-5
A20170130_0000,9.1943502825447E-5
A20170130_0300,1.2436368566044948E-4
A20170130_0600,1.0495554909884123E-4
A20170130_0900,2.9430194695828874E-5
A20170130_1200,2.105926125380946E-7
A20170130_1500,-1.868246451870218E-7
A20170130_1800,-2.249553585532274E-7
A20170130_2100,1.585482534540591E-5
A20170131_0000,8.376635640801918E-5
A20170131_0300,1.115425867346149E-4
A20170131_0600,8.815283053430637E-5
A20170131_0900,2.9981352987954706E-5
A20170131_1200,1.1999459958542455E-6
A20170131_1500,2.1075538024869638E-7
A20170131_1800,9.443752671595898E-8
A20170131_2100,9.597259555033965E-6
A20170201_0000,5.8419241532398185E-5
A20170201_0300,1.0934218904110449E-4
A20170201_0600,9.053476381120786E-5
A20170201_0900,2.8677711710623555E-5
A20170201_1200,3.4520798843931523E-6
A20170201_1500,2.9339300486905755E-7
A20170201_1800,-4.1261709679700596E-7
A20170201_2100,1.5233617110773733E-5
A20170202_0000,8.365622465190638E-5
A20170202_0300,1.4047530058696543E-4
A20170202_0600,9.971000989816691E-5
A20170202_0900,2.808243619996489E-5
A20170202_1200,4.803463138510292E-6
A20170202_1500,1.467482276119523E-6
A20170202_1800,6.232093015113233E-7
A20170202_2100,1.1534210122715365E-5
A20170203_0000,5.0684746254353605E-5
A20170203_0300,7.498766491727317E-5
A20170203_0600,8.646057037268173E-5
A20170203_0900,2.770705025304469E-5
A20170203_1200,1.270516029726016E-6
A20170203_1500,-1.5832986492846817E-6
A20170203_1800,-1.8528091976027866E-6
A20170203_2100,1.208799465474359E-5
A20170204_0000,9.355122762172968E-5
A20170204_0300,1.1364318171176468E-4
A20170204_0600,8.377056020097703E-5
A20170204_0900,2.667571690261706E-5
A20170204_1200,1.1080598291805815E-5
A20170204_1500,8.593468936327158E-6
A20170204_1800,8.71070826819477E-6
A20170204_2100,1.853845407194976E-5
A20170205_0000,6.744070489897863E-5
A20170205_0300,1.0774777216094198E-4
A20170205_0600,7.127981967413012E-5
A20170205_0900,2.8807441845834985E-5
A20170205_1200,1.391529543637655E-6
A20170205_1500,1.0102417650948925E-6
A20170205_1800,7.543934372587543E-7
A20170205_2100,1.757677603222914E-5
A20170206_0000,9.943287838617225E-5
A20170206_0300,1.294143420246066E-4
A20170206_0600,1.0830032243052556E-4
A20170206_0900,3.398827548014821E-5
A20170206_1200,4.88109019981018E-7
A20170206_1500,-4.0224820505657856E-7
A20170206_1800,-2.2567058694193113E-6
A20170206_2100,1.0496419476260851E-5
A20170207_0000,6.697045759904984E-5
A20170207_0300,9.130229788670908E-5
A20170207_0600,9.233601825204375E-5
A20170207_0900,2.5827235989315432E-5
A20170207_1200,5.75744694693856E-6
A20170207_1500,1.376699754005629E-6
A20170207_1800,-4.092890513661605E-6
A20170207_2100,1.4519769516780213E-5
A20170208_0000,8.2171970681742E-5
A20170208_0300,1.0600148798641754E-4
A20170208_0600,9.381861246025893E-5
A20170208_0900,2.522401176022684E-5
A20170208_1200,-3.5205063830687227E-6
A20170208_1500,-4.094394179925044E-6
A20170208_1800,-4.067122769360414E-6
A20170208_2100,1.4656181310481521E-5
A20170209_0000,9.158667410431883E-5
A20170209_0300,1.2114343527653248E-4
A20170209_0600,1.0380376594146476E-4
A20170209_0900,2.8907678907499632E-5
A20170209_1200,-1.2132384315123493E-6
A20170209_1500,-2.1509875869233065E-6
A20170209_1800,-2.065402490695768E-6
A20170209_2100,1.272467821707112E-5
A20170210_0000,8.727885458720738E-5
A20170210_0300,1.223821434381734E-4
A20170210_0600,1.0134826874041444E-4
A20170210_0900,3.115751313573262E-5
A20170210_1200,4.834448268213686E-7
A20170210_1500,3.7576156571620774E-7
A20170210_1800,3.293817060995434E-7
A20170210_2100,1.194573293678305E-5
A20170211_0000,7.429018365451522E-5
A20170211_0300,1.1079234952728276E-4
A20170211_0600,8.716066517524274E-5
A20170211_0900,2.6398213985913275E-5
A20170211_1200,1.0328165524687844E-6
A20170211_1500,8.294426627310136E-7
A20170211_1800,7.085337687653188E-7
A20170211_2100,1.3337653876801741E-5
A20170212_0000,8.576379159534705E-5
A20170212_0300,1.0395027896933225E-4
A20170212_0600,7.448984462177933E-5
A20170212_0900,2.614196786478304E-5
A20170212_1200,6.4709399734190545E-6
A20170212_1500,2.562169186307412E-6
A20170212_1800,-2.3162861437589948E-7
A20170212_2100,1.3548968333648747E-5
A20170213_0000,7.96346954841985E-5
A20170213_0300,9.453832199398686E-5
A20170213_0600,8.07741880524051E-5
A20170213_0900,2.9089173706342068E-5
A20170213_1200,6.312100557752004E-6
A20170213_1500,1.938305175967552E-6
A20170213_1800,-1.6158913455265723E-6
A20170213_2100,1.513956871915736E-5
A20170214_0000,6.261758441724812E-5
A20170214_0300,7.078265974055163E-5
A20170214_0600,6.514285546227538E-5
A20170214_0900,1.998920252859933E-5
A20170214_1200,-1.1038009109634238E-6
A20170214_1500,-2.2263461781857876E-6
A20170214_1800,-2.72289668591664E-6
A20170214_2100,1.1987912507211383E-5
A20170215_0000,7.206438036451074E-5
A20170215_0300,7.770562838902331E-5
A20170215_0600,9.558039264537943E-5
A20170215_0900,2.4414237964547668E-5
A20170215_1200,-2.072017913431204E-6
A20170215_1500,-3.4656941813889517E-6
A20170215_1800,-3.9772298780328225E-6
A20170215_2100,1.1196551120512375E-5
A20170216_0000,7.624194044733157E-5
A20170216_0300,1.0982703349133602E-4
A20170216_0600,8.781485176290093E-5
A20170216_0900,2.5042352822576336E-5
A20170216_1200,-2.1073218927464136E-7
A20170216_1500,-2.05027945661399E-6
A20170216_1800,-2.3444770714219593E-6
A20170216_2100,1.5678971571667E-5
A20170217_0000,8.965442066264638E-5
A20170217_0300,8.011002464084242E-5
A20170217_0600,5.9483019154873244E-5
A20170217_0900,2.4414602185835123E-5
A20170217_1200,7.150326944156866E-6
A20170217_1500,1.146323290007216E-6
A20170217_1800,-1.8910122543354303E-6
A20170217_2100,1.2184238810185515E-5
A20170218_0000,8.201545418250208E-5
A20170218_0300,1.0646310335136344E-4
A20170218_0600,8.695626151405862E-5
A20170218_0900,2.547959092783395E-5
A20170218_1200,7.164661514639923E-6
A20170218_1500,2.9250746078238925E-6
A20170218_1800,3.6681750394451993E-6
A20170218_2100,8.179264638454826E-6
A20170219_0000,5.099890389224901E-5
A20170219_0300,1.099301532428173E-4
A20170219_0600,8.446284940376682E-5
A20170219_0900,2.5055636718604443E-5
A20170219_1200,1.2906060157990224E-5
A20170219_1500,1.7230008520596737E-5
A20170219_1800,7.189514874605201E-6
A20170219_2100,1.605839267208007E-5
A20170220_0000,7.529388285108247E-5
A20170220_0300,1.1474557950068488E-4
A20170220_0600,9.969945409490944E-5
A20170220_0900,2.58926751809494E-5
A20170220_1200,7.366007994039827E-8
A20170220_1500,-8.235718322264095E-7
A20170220_1800,-1.7034274615322705E-6
A20170220_2100,6.863463805503849E-6
A20170221_0000,7.137753339815653E-5
A20170221_0300,1.165445088774993E-4
A20170221_0600,9.169694468023856E-5
A20170221_0900,2.2007190021879045E-5
A20170221_1200,9.581578141644972E-7
A20170221_1500,-2.2835385088519686E-7
A20170221_1800,-1.2960103908012016E-6
A20170221_2100,5.685206815645057E-6
A20170222_0000,5.917579498068629E-5
A20170222_0300,1.084120273008494E-4
A20170222_0600,9.057376027218203E-5
A20170222_0900,2.0741010125315954E-5
A20170222_1200,-1.1842016210716315E-6
A20170222_1500,-2.5324937266964604E-6
A20170222_1800,-2.9127501720645392E-6
A20170222_2100,6.545857933842271E-6
A20170223_0000,7.06595442403386E-5
A20170223_0300,1.1207920077393553E-4
A20170223_0600,9.252965025999015E-5
A20170223_0900,2.2778845847954224E-5
A20170223_1200,-8.542682051484767E-7
A20170223_1500,-1.5331957831929035E-6
A20170223_1800,-1.632249976181189E-6
A20170223_2100,6.708095313128093E-6
A20170224_0000,6.947137369972119E-5
A20170224_0300,1.0724055568919495E-4
A20170224_0600,8.839551368400185E-5
A20170224_0900,2.1780186809418115E-5
A20170224_1200,-1.3890688052291275E-7
A20170224_1500,-1.1223127494300382E-6
A20170224_1800,-1.6359498355582865E-6
A20170224_2100,4.549729928404247E-6
A20170225_0000,5.30646278535779E-5
A20170225_0300,6.645544771470564E-5
A20170225_0600,6.224719970150128E-5
A20170225_0900,1.5220079793417152E-5
A20170225_1200,1.939531477764703E-6
A20170225_1500,1.18189922213037E-6
A20170225_1800,-1.3376086048909984E-6
A20170225_2100,5.625292471350455E-6
A20170226_0000,4.795943055928892E-5
A20170226_0300,7.697910408752623E-5
A20170226_0600,6.824033207166313E-5
A20170226_0900,1.7166068722485887E-5
A20170226_1200,-3.554247255520597E-6
A20170226_1500,-3.231605246328859E-6
A20170226_1800,-1.726866595056762E-6
A20170226_2100,5.448074542551343E-6
A20170227_0000,5.1957526216580866E-5
A20170227_0300,9.554857568291237E-5
A20170227_0600,6.433056993766823E-5
A20170227_0900,1.730649094283574E-5
A20170227_1200,1.8440994063195714E-6
A20170227_1500,-1.9421356794896028E-6
A20170227_1800,-2.5772304747678335E-6
A20170227_2100,4.496345019107008E-6
A20170228_0000,4.488275620678688E-5
A20170228_0300,6.927471279854741E-5
A20170228_0600,6.687782798058111E-5
A20170228_0900,1.730916497146585E-5
A20170228_1200,2.7757715891791012E-6
A20170228_1500,-4.210051741734527E-9
A20170228_1800,-1.168159428475219E-6
A20170228_2100,6.080896759158717E-6
A20170301_0000,6.600444746973778E-5
A20170301_0300,9.950271882666776E-5
A20170301_0600,8.579390539056978E-5
A20170301_0900,2.2040785710835697E-5
A20170301_1200,2.4599785765970836E-6
A20170301_1500,-1.927520043929891E-6
A20170301_1800,-1.989764673528444E-6
A20170301_2100,6.047542047356594E-6
A20170302_0000,7.246613568798038E-5
A20170302_0300,1.2089813069793435E-4
A20170302_0600,1.0832110206521072E-4
A20170302_0900,2.367591159401182E-5
A20170302_1200,2.722070687143536E-7
A20170302_1500,-2.5062979680645074E-6
A20170302_1800,-1.883687156478597E-6
A20170302_2100,5.7763951450058944E-6
A20170303_0000,7.15035337883148E-5
A20170303_0300,1.0503428049729512E-4
A20170303_0600,1.128547539796636E-4
A20170303_0900,2.114361417220625E-5
A20170303_1200,-3.236376676730211E-6
A20170303_1500,2.051290496939955E-7
A20170303_1800,6.397171846355929E-7
A20170303_2100,4.855334812298995E-6
A20170304_0000,4.662889291707567E-5
A20170304_0300,7.628609380891778E-5
A20170304_0600,7.290590386119645E-5
A20170304_0900,1.8997021761525983E-5
A20170304_1200,3.919948675659796E-6
A20170304_1500,1.4602422881966593E-6
A20170304_1800,1.013505775113855E-6
A20170304_2100,8.104285546925065E-6
A20170305_0000,7.178218852457796E-5
A20170305_0300,8.801144792366972E-5
A20170305_0600,8.194322620297311E-5
A20170305_0900,2.1815088095049614E-5
A20170305_1200,2.6363202171221278E-6
A20170305_1500,-3.0970212641979967E-6
A20170305_1800,-3.3771689762371406E-6
A20170305_2100,7.888238706839281E-6
A20170306_0000,6.716344687793058E-5
A20170306_0300,6.361475341433364E-5
A20170306_0600,5.1943082632398876E-5
A20170306_0900,1.1956517029474171E-5
A20170306_1200,-1.738472310370097E-6
A20170306_1500,-2.443181625104496E-6
A20170306_1800,-3.0724408171203686E-6
A20170306_2100,4.68895044360692E-6
A20170307_0000,5.250701622078761E-5
A20170307_0300,6.849221114254193E-5
A20170307_0600,5.422102957217483E-5
A20170307_0900,1.5651973116839035E-5
A20170307_1200,2.0699093654464654E-6
A20170307_1500,-3.2301972707104955E-6
A20170307_1800,-3.203124473571641E-6
A20170307_2100,4.84174512011978E-6
A20170308_0000,5.7940385913716745E-5
A20170308_0300,5.8711318660140546E-5
A20170308_0600,5.253051772188743E-5
A20170308_0900,1.598909980545858E-5
A20170308_1200,-1.914014657713692E-7
A20170308_1500,-1.7587673907898594E-6
A20170308_1800,-2.7753678294819772E-6
A20170308_2100,4.520841366915064E-6
A20170309_0000,6.608715747660725E-5
A20170309_0300,6.752546690694387E-5
A20170309_0600,5.550175908455816E-5
A20170309_0900,1.297919600753874E-5
A20170309_1200,-2.9915499180875054E-6
A20170309_1500,-3.2858145705286147E-6
A20170309_1800,-3.6843807106849027E-6
A20170309_2100,3.7045008063798418E-6
A20170310_0000,5.8953856144656223E-5
A20170310_0300,5.375585998514361E-5
A20170310_0600,4.275794578886646E-5
A20170310_0900,1.1113980944784308E-5
A20170310_1200,-1.6656356139406615E-6
A20170310_1500,-1.867453320391663E-6
A20170310_1800,-2.4746656802928526E-6
A20170310_2100,2.2675658808689474E-6
A20170311_0000,4.207035069401525E-5
A20170311_0300,6.735121187733152E-5
A20170311_0600,6.971907352572387E-5
A20170311_0900,1.3063795981408309E-5
A20170311_1200,-1.326855612525049E-6
A20170311_1500,-2.3372702811530183E-6
A20170311_1800,-2.174939173847385E-6
A20170311_2100,4.278319155148492E-6
A20170312_0000,6.277682758169538E-5
A20170312_0300,1.0248818398641974E-4
A20170312_0600,7.948800527233402E-5
A20170312_0900,1.4585223534096783E-5
A20170312_1200,-6.490637698138455E-7
A20170312_1500,-4.4623182073171077E-7
A20170312_1800,-7.510202488051938E-8
A20170312_2100,6.5408204715144145E-6
A20170313_0000,4.1253689294822385E-5
A20170313_0300,5.417401022805659E-5
A20170313_0600,4.9165085361291035E-5
A20170313_0900,2.332598462849702E-5
A20170313_1200,6.028124364259777E-6
A20170313_1500,2.8035066357145714E-6
A20170313_1800,1.8458781430288722E-6
A20170313_2100,5.0607059039758E-6
A20170314_0000,6.17837992282869E-5
A20170314_0300,1.0827315892264E-4
A20170314_0600,7.758321761475527E-5
A20170314_0900,1.821712266385968E-5
A20170314_1200,5.142808884670071E-6
A20170314_1500,1.632231944851804E-6
A20170314_1800,-2.9770219362601626E-7
A20170314_2100,4.83034352270224E-6
A20170315_0000,4.363123865309575E-5
A20170315_0300,5.9437807931027067E-5
A20170315_0600,5.051772948127863E-5
A20170315_0900,1.206604695948304E-5
A20170315_1200,2.3202540802789427E-6
A20170315_1500,1.174269406318752E-6
