system:index,total_evaporation_sum
20210111,-0.004662291525563959
20210112,-0.004945638501571092
20210113,-0.004832005836417539
20210114,-0.005350600775683215
20210115,-0.005450973571132657
20210116,-0.00528435097370838
20210117,-0.00473417228561681
20210118,-0.004603090655005657
20210119,-0.00414189798497236
20210120,-0.002777707360787718
20210121,-0.004181357658991506
20210122,-0.00451613748095071
20210123,-0.004282942275624615
20210124,-0.004684097633417954
20210125,-0.004528467175335978
20210126,-0.00418357361877264
20210127,-0.0025733639173589023
20210128,-0.003208305935208649
20210129,-0.0030114664031806334
20210130,-0.0038704563360732074
20210131,-0.0037041227132325848
20210201,-0.0035312936948740108
20210202,-0.004019124416770236
20210203,-0.003581609219361319
20210204,-0.004083848712637286
20210205,-0.004218409246109038
20210206,-0.0032249756716207167
20210207,-0.004161266774689856
20210208,-0.0035709032140611233
20210209,-0.0031746766856148067
20210210,-0.002980532691838486
20210211,-0.004161029591202453
20210212,-0.003683102231012071
20210213,-0.002416587505878498
20210214,-0.003611482499399191
20210215,-0.0034683160594690533
20210216,-0.004536297935002495
20210217,-0.003335859170262059
20210218,-0.003539997778228143
20210219,-0.0031869143924579952
20210220,-0.0027084611401677486
20210221,-0.0027773750415215014
20210222,-0.00406808615446609
20210223,-0.002979650246070266
20210224,-0.0031379119510849965
20210225,-0.0037193324372688428
20210226,-0.003641928500480607
20210227,-0.0020192014055003555
20210228,-0.0030193360081131274
20210301,-0.004253563088155353
20210302,-0.004212961877668657
20210303,-0.0036034326413626294
20210304,-0.0039019623600718765
20210305,-0.003878774330677988
20210306,-0.002878506689043435
20210307,-0.002842178231719213
20210308,-0.003351250273873144
20210309,-0.003866043967703085
20210310,-0.002996608830354386
20210311,-0.0033357039408517786
20210312,-0.0027408703095757677
20210313,-0.0033930020473739177
20210314,-0.0031786790993825207
20210315,-0.0024599357761623105
20210316,-0.002732125182055177
20210317,-0.002459606791235681
20210318,-0.0021700848923658284
20210319,-0.0024729640693673975
20210320,-0.0023666747543864726
20210321,-0.001696569583073731
20210322,-0.0019473219187990266
20210323,-0.0016598979465830936
20210324,-0.0035517795756890317
20210325,-0.003595241949731717
20210326,-0.0037333806754584237
20210327,-0.0035257686161944044
20210328,-0.0027962839260148023
20210329,-0.0023946837111931863
20210330,-0.0025412284442793112
20210331,-0.002493992344312927
20210401,-0.00245664305975736
20210402,-0.002636445709084637
