Date,P,Ep,Qobs,Qsim
2015-12-28,0.0,0.0029393597820486,37.496,2.823491221683416
2015-12-29,0.0,0.0035338755771948,28.497,2.7394748278144605
2015-12-30,0.0,0.0043377467481476,21.489,2.7022306803114473
2015-12-31,0.0,0.0042451514102104,17.036,2.6685267123691685
2016-01-01,0.8300387815101861,0.004334790145087,14.093,2.6373110697516964
2016-01-02,2.8278604567395647,0.0034520848805254,11.938,2.6155971341526896
2016-01-03,19.94685724772548,0.0018699768260926,10.158,2.7145661472028966
2016-01-04,0.0,0.0030209204121142,9.217,2.8973354683875585
2016-01-05,10.169199264604064,0.0029281916015781,43.005,3.0852521576263863
2016-01-06,0.0,0.0035139349633713,140.709,3.065735899670508
2016-01-07,0.0,0.0032895102377569,330.159,3.047541912802457
2016-01-08,0.0,0.0043897303327101,251.922,2.902376308010708
2016-01-09,2.782943219709313,0.0039084069528245,139.478,2.8015667536122386
2016-01-10,0.3638694889317034,0.0046633239856576,72.68,2.756355000293434
2016-01-11,2.349518991889503,0.0054393784765239,48.257,2.743516705202777
2016-01-12,2.8908642460600293,0.0048401899896196,36.304,2.730023566236798
2016-01-13,5.065209503092298,0.0052191441576587,28.617,2.7347074574036183
2016-01-14,27.713802227315696,0.0053208087660655,22.999,2.9063650306960103
2016-01-15,18.039149099610885,0.0031165376489175,19.682,3.324859512998749
2016-01-16,0.0,0.003311451114967,22.023,3.783048155960504
2016-01-17,0.0,0.0031299379997298,42.03,3.849982673067308
2016-01-18,0.0,0.0041645526181113,41.632,3.670074251912836
2016-01-19,0.0,0.0054220737377497,36.429,3.4968922452678872
2016-01-20,0.0,0.0054123821094358,30.468,3.3302004118779793
2016-01-21,12.081433044080612,0.0047968352756324,24.019,3.251810953645031
2016-01-22,72.09129120191498,0.0048258429934121,19.821,4.781606506354041
2016-01-23,1.5982257097727215,0.0044530283253633,22.082,6.760529998674649
2016-01-24,0.0,0.0036005709162002,93.038,7.4863379310881
2016-01-25,18.058388266972266,0.0038967571736715,77.126,5.264953996838787
2016-01-26,0.0,0.0041871469008891,48.022,5.2870238078464995
2016-01-27,41.86979231178566,0.0024297848892292,93.737,9.697673148038454
2016-01-28,0.0,0.0026568197489519,66.676,13.998057444905859
2016-01-29,1.2997847473858168,0.004632284369077,43.3,14.057356416633311
2016-01-30,0.5192339771741715,0.0052199947881693,37.046,5.349982238483749
2016-01-31,0.0,0.0055044722330009,33.332,5.151202656114105
2016-02-01,0.0,0.0045076184308211,30.144,4.942031936915362
2016-02-02,0.0,0.0046190400318206,23.129,4.733427249923723
2016-02-03,0.0,0.0042043949274342,18.611,4.5324192642171655
2016-02-04,9.9705174183288,0.0040052089003692,15.752,4.406431227313504
2016-02-05,5.757860777717996,0.0032386135532871,14.246,4.392008776080759
2016-02-06,2.74071808156279,0.0027713884149652,18.987,4.436279934765414
2016-02-07,1.535000436510427,0.0038724337448524,39.572,4.373191578056223
2016-02-08,5.460206271117135,0.0035856456480599,38.668,4.282024242292713
2016-02-09,2.5739911346061466,0.003658687736514,31.365,4.211757713170294
2016-02-10,0.0,0.0040902817105232,25.882,4.140974410932884
2016-02-11,0.3336836259029965,0.0042022937570148,21.423,4.001162800858177
2016-02-12,1.0023243753041402,0.0038103336330174,18.137,3.8406649025358996
2016-02-13,0.0,0.0043350134116075,15.728,3.6937733268747186
2016-02-14,0.1601998948799116,0.0041312127380903,13.913,3.5711048257544027
2016-02-15,10.740252487666048,0.0044076024303397,12.53,3.534459727894551
2016-02-16,3.0973354350390494,0.0045311970077501,11.416,3.5910534773707092
2016-02-17,0.0,0.0027632795861573,10.45,3.6297569668563785
2016-02-18,0.4521930319297125,0.0035782474346284,9.625,3.5528381432221074
2016-02-19,0.0,0.0040517092301414,8.824,3.481650629863856
2016-02-20,9.556587292592315,0.0037877807609113,8.214,3.4833036370717787
2016-02-21,18.881474380694588,0.0033769955984575,13.922,3.6310266086240732
2016-02-22,0.0,0.0037446889860065,9.637,3.857758761719048
2016-02-23,0.0,0.0041055277339329,9.917,3.9475173009310778
2016-02-24,0.0,0.0043462875058187,9.581,3.778272701698554
2016-02-25,0.0,0.0042446573514763,9.023,3.6314725052617103
2016-02-26,0.2864467294964923,0.003485833843273,7.838,3.5288923751738515
2016-02-27,5.0053529394791,0.0037741705274121,6.858,3.486813557305908
2016-02-28,0.0,0.0033010212045096,8.54,3.4696934716947343
2016-02-29,0.0,0.0033103412088416,12.362,3.45135935628314
2016-03-01,0.0,0.0030102590750926,12.675,3.408311771208708
2016-03-02,0.0977112938178553,0.0037187106848355,11.44,3.3660444874858326
2016-03-03,0.0,0.0033984974480046,9.013,3.3245477726916217
2016-03-04,0.0,0.0029064268299029,7.856,3.2835686317504953
2016-03-05,0.0,0.0032771056365743,6.942,3.2426138410632563
2016-03-06,0.0,0.0029124426865528,6.114,3.2021698650013057
2016-03-07,0.0,0.0033469288780637,5.453,3.1622303323544134
2016-03-08,0.0,0.0027999910977237,5.028,3.1227889513782006
2016-03-09,0.0,0.0030562216717621,4.7,3.083839508802994
2016-03-10,11.30420041982331,0.0029392666665114,4.431,3.0999949496783703
2016-03-11,0.0,0.0029155684865941,4.205,3.147634804025958
2016-03-12,0.0,0.0030020472092232,3.957,3.168191526894308
2016-03-13,3.2769168402940627,0.0027856522631523,3.753,3.0838581679623314
2016-03-14,5.810630711077568,0.0031091322372078,3.488,3.0720033488698717
2016-03-15,0.1853301786135452,0.0028510782063037,3.333,3.082340931491945
2016-03-16,0.411028644695095,0.003022399930874,3.46,3.074785790302641
2016-03-17,0.0,0.0028696876426707,4.603,3.0335484875991607
2016-03-18,23.43247290206729,0.0037443878600289,5.48,3.1347383460813223
2016-03-19,0.0,0.0031764621832093,6.327,3.3448920484146574
2016-03-20,0.0,0.0022419957514324,5.518,3.503854102809569
2016-03-21,0.0,0.0027443210462514,5.082,3.3399565128030817
2016-03-22,0.0,0.0024839288280864,5.015,3.1974600145736813
2016-03-23,0.0,0.003090458109587,4.633,3.097472695391753
2016-03-24,0.0,0.0031612544345112,4.4,3.0448410953051726
2016-03-25,2.712303949139782,0.0027288669494545,4.583,3.0136232103951204
2016-03-26,6.822650713317504,0.0024992254182138,4.582,3.01385186530461
2016-03-27,0.487773372865005,0.0024855804031769,4.116,3.03229612873376
2016-03-28,4.601305129823595,0.0027348052529041,3.866,3.042380079424015
2016-03-29,0.1239421618113662,0.0030019775641857,3.671,3.0155193029426117
2016-03-30,4.706032847662742,0.0027203680743688,3.561,3.0131893368453126
2016-03-31,0.0,0.0028173529853735,3.636,2.9996809898955092
2016-04-01,0.0,0.0030560727983147,3.767,2.985723295521017
2016-04-02,0.0,0.0030009790360908,3.522,2.948483424413804
2016-04-03,0.6167328434191909,0.0021930135325672,3.355,2.913244610039933
2016-04-04,0.232244007713926,0.0019691961203196,3.244,2.880560493524931
2016-04-05,0.0,0.0023435433977605,3.07,2.8488626340389565
2016-04-06,0.0,0.0027904479843319,2.771,2.814486976774807
2016-04-07,0.1389146246800987,0.0020317895237243,2.596,2.779728870687009
2016-04-08,10.926043094460436,0.0018437243272101,2.51,2.797866547333456
2016-04-09,1.9672371781828544,0.0022503937151295,2.758,2.858373432883898
2016-04-10,6.09070796026547,0.0024644166762737,2.661,2.9268821401728573
2016-04-11,0.0,0.0024570489098543,2.53,2.8950003599599037
2016-04-12,0.0,0.0020324884431222,2.532,2.868285087567619
2016-04-13,0.0,0.0019320088074544,2.488,2.8039643830886902
2016-04-14,0.0,0.0017627374490834,2.253,2.768991526638101
2016-04-15,0.0,0.0020551724107418,2.216,2.7344548742618886
2016-04-16,0.2282379340549974,0.0019078953465625,2.168,2.700917610815914
2016-04-17,0.9492333220812076,0.0016815812174986,2.117,2.6707320192680526
2016-04-18,3.114651898136384,0.0019775374707978,2.157,2.6510468257782573
2016-04-19,0.0,0.0017548857335922,2.193,2.638229063650992
2016-04-20,0.0,0.0016712377245027,2.274,2.620841676953836
2016-04-21,0.0,0.0016124846689123,2.499,2.5881528452765727
2016-04-22,3.5533527417910715,0.0023548223978427,2.163,2.564722819487999
2016-04-23,0.1973509882753567,0.0018305206011445,2.265,2.5509277537802273
2016-04-24,0.0,0.0016678593269703,2.504,2.5377963850546195
2016-04-25,0.0,0.0011747227673509,2.584,2.5071266199530884
2016-04-26,1.0598677830867569,0.0014744757113311,3.236,2.478495992760375
2016-04-27,2.810026906392129,0.0012896680998362,5.628,2.45986147955971
2016-04-28,0.0,0.001669576569927,6.468,2.4484585255744054
2016-04-29,18.90926923526422,0.0019189443580219,5.548,2.5382307791904197
2016-04-30,1.739903483344048,0.0013352124266343,5.194,2.7069734478852276
2016-05-01,12.521066301517044,0.0012842369727417,5.072,2.92297167463816
2016-05-02,15.832044939890505,0.0018902753380721,5.004,3.068302548306326
2016-05-03,0.5811675505030237,0.0020760543986795,4.573,3.2972908686814564
2016-05-04,0.0,0.0018095451081394,5.523,3.35301046413478
2016-05-05,0.0,0.0017129862902094,6.488,3.192361669877112
2016-05-06,0.0,0.001694618295836,6.098,3.0299544532523246
2016-05-07,0.0,0.0015673606707308,5.7,2.8763991527936597
2016-05-08,0.0,0.0015627932354717,5.028,2.7533862514679575
2016-05-09,0.0,0.0017391969234609,4.358,2.6789349238512434
2016-05-10,0.5027235246466009,0.0014201625289387,3.93,2.6467747545844826
2016-05-11,0.0,0.0017315319867377,3.581,2.616268946680295
2016-05-12,0.0,0.0013326099488546,3.294,2.586143626933221
2016-05-13,0.0,0.0013944007896555,2.996,2.5538875717668876
2016-05-14,0.0,0.0016302894171433,2.769,2.5220338349729974
2016-05-15,0.0,0.0017008876753045,2.574,2.4905773985767254
2016-05-16,1.5429270646726183,0.0015399956513221,2.369,2.463358376688486
2016-05-17,0.5822676424108502,0.0012923900470294,2.2,2.4417749636917225
2016-05-18,1.7994380899850888,0.0011650422457319,2.103,2.426395986152528
2016-05-19,0.0,0.0013706764199733,2.096,2.4080028731887833
2016-05-20,0.0,0.0012425194280622,2.106,2.3869370787073634
2016-05-21,0.9087893537339596,0.0009338686705902048,2.069,2.3594301861401146
2016-05-22,0.0,0.0012512213631767,1.995,2.3345309070687654
2016-05-23,0.0,0.0013543767904685,1.881,2.309942187902501
2016-05-24,0.0,0.0011831700757824,1.783,2.2811310956383095
2016-05-25,1.6796940300432854,0.0013980866794591,1.633,2.256864240400069
2016-05-26,6.608668106370217,0.0019865684786393,1.565,2.2599193401167637
2016-05-27,0.0,0.0009808285827852682,1.559,2.2794019684573215
2016-05-28,0.0,0.0010859358885744,1.52,2.2839030611582922
2016-05-29,0.0,0.0008265458446896221,1.447,2.242679220139631
2016-05-30,0.0,0.0010008232289143,1.374,2.214707075092529
2016-05-31,0.0,0.0008684049675422364,1.329,2.187083816721466
2016-06-01,0.0,0.0008941707277409626,1.391,2.1598050934862756
2016-06-02,0.2211933480815009,0.001160414160836,1.584,2.133417722760141
2016-06-03,26.526151399801865,0.0013276642808062,1.82,2.26596403888516
2016-06-04,34.87049718333573,0.0018191590801214,1.754,2.766767405378328
2016-06-05,0.0,0.0026343301133441,8.689,3.4426764118262496
2016-06-06,0.0,0.0013315176059226,78.53,3.736242261182375
2016-06-07,0.0,0.0014027073717567,101.929,3.5465917200942125
2016-06-08,0.0,0.0015724579783272,54.307,3.3641684219348518
2016-06-09,0.0,0.0017349601704285,32.795,3.188716986983787
2016-06-10,0.0,0.0012600255853301,22.006,3.019990836650411
2016-06-11,0.0,0.0014830179659095,16.544,2.857751892835347
2016-06-12,0.0,0.0011260730307385,14.652,2.701770287528429
2016-06-13,0.0,0.0008601671766685516,12.686,2.5663447831043706
2016-06-14,0.0,0.0011457111800746,12.326,2.4726193689979734
2016-06-15,0.0,0.0012668815277739,10.612,2.4262262824248135
2016-06-16,0.0,0.0013803857447743,9.339,2.395964819760148
2016-06-17,3.9791070627812495,0.0011905085966122,8.389,2.375999661037098
2016-06-18,15.483254803908604,0.001081632266909,7.604,2.4493456621651353
2016-06-19,35.64841645451567,0.0009240759819041612,7.109,2.8236124307027293
2016-06-20,0.0,0.0026428258205279,7.256,3.364107560207775
2016-06-21,21.913820355760414,0.0018701242386492,7.982,3.825544628657301
2016-06-22,5.551359304231947,0.0014249662591646,12.544,3.9742065527663653
2016-06-23,0.0,0.0015911627721499,49.057,4.156256940357636
2016-06-24,0.0,0.0019256156622175,48.173,4.0349492682897665
2016-06-25,0.5062497668209945,0.0012660614837046,42.438,3.846435050934188
2016-06-26,0.1634715612371692,0.0010228329609544,32.01,3.669562667645515
2016-06-27,0.0,0.0012454927569924,34.484,3.5004876602652075
2016-06-28,0.0,0.0010071728736825,25.316,3.330945239417585
2016-06-29,0.0,0.001303217162701,20.533,3.1656018241113406
2016-06-30,0.013482433891728,0.0014331522551551,18.085,3.0066197654872786
2016-07-01,0.0,0.0012027837023202,16.565,2.872176918330006
2016-07-02,0.0,0.0011116151455091,14.961,2.7831430321068913
2016-07-03,0.0,0.0013004725199002,13.517,2.740912946241249
2016-07-04,8.886778981595112,0.0010964490339321,12.502,2.7450600056762977
2016-07-05,0.0,0.0018411625868895,11.595,2.771308915720844
2016-07-06,4.237917290952058,0.0011411518852821,10.854,2.7916162722532474
2016-07-07,1.219222749247754,0.0005851633706253498,10.062,2.7486089521873525
2016-07-08,0.4612369082098125,0.0012372135850002,9.902,2.7426877210455087
2016-07-09,0.0,0.0014002246341462,23.571,2.716858805632036
2016-07-10,0.0,0.0010513659722602,36.707,2.685272359073723
2016-07-11,0.7444619427801589,0.0014851347073305,32.895,2.653635805577012
2016-07-12,5.046317480507884,0.0014653501812034,27.057,2.636829430992352
2016-07-13,0.1253319240317801,0.0014434126212065,22.802,2.6331248204621884
2016-07-14,0.0,0.001245814624697,19.552,2.6260670736503355
2016-07-15,1.245900696775318,0.0013879868630221,18.887,2.5970437380442153
2016-07-16,0.2859055727967552,0.0007155947745977885,18.644,2.571575933070723
2016-07-17,0.0,0.0008101856989820214,16.16,2.547138465341142
2016-07-18,0.0,0.0014210882819842,14.777,2.516794280398142
2016-07-19,0.0185848813516157,0.0013264932365034,13.848,2.4854495174624613
2016-07-20,6.620618390809179,0.0013172551200846,13.176,2.4774725398745145
2016-07-21,0.0,0.0010638125636093,12.764,2.486095962627667
2016-07-22,3.935099610270405,0.0024928238654079,12.569,2.4978984906579513
2016-07-23,0.0,0.0018201177132798,18.672,2.4735016996346153
2016-07-24,0.0,0.0013132647331359,21.046,2.462268410225716
2016-07-25,0.0,0.0014609254196919,17.952,2.4315574068431447
2016-07-26,0.0,0.0015242370807509,18.15,2.4012294509483487
2016-07-27,7.394311645590303,0.001377149175563,15.633,2.399460419232119
2016-07-28,0.0,0.0014813954082264,14.024,2.416141083602737
2016-07-29,0.0,0.0016286727925259,12.871,2.422860673216781
2016-07-30,0.8905801902322097,0.0015382149934708,11.893,2.3753548090677183
2016-07-31,0.0,0.0018420778394779,11.101,2.3501671801370585
2016-08-01,0.0,0.0019466777449918,10.391,2.3252937075973366
2016-08-02,7.6528013996242255,0.0021501384946211,9.768,2.3262233164756516
2016-08-03,52.129147975097695,0.002879686197109,13.23,2.6887227915918306
2016-08-04,0.0,0.0019764169174798,191.081,3.3490924422536588
2016-08-05,0.0,0.0011498120525111,249.458,3.883839998316118
2016-08-06,1.664139114410577,0.0010627038441064,177.144,3.7043622152228854
2016-08-07,0.0,0.0015585406039163,120.066,3.543026719143887
2016-08-08,0.0,0.0016277741056299,81.752,3.3878985901426266
2016-08-09,0.0,0.0019426720898325,62.194,3.2161394751909853
2016-08-10,4.595412134842444,0.0020205079959337,48.136,3.0821467345163525
2016-08-11,0.0982098373900354,0.0017846337460807,39.795,2.9852952729852587
2016-08-12,0.0,0.0017817405884046,33.676,2.893091388515165
2016-08-13,0.0,0.0018007702319907,28.844,2.7575001318951
2016-08-14,0.0,0.0017902416834429,25.313,2.6629412192951234
2016-08-15,0.0,0.0013778100314772,22.503,2.6156723263682333
2016-08-16,0.0,0.0018829388750507,20.397,2.5830479701732774
2016-08-17,0.0,0.0020563481889359,18.763,2.550830526039287
2016-08-18,0.0,0.0022216433846069,17.41,2.5190149186959845
2016-08-19,0.0,0.0019501713029375,16.235,2.487596136175143
2016-08-20,0.0,0.0017427853476523,15.257,2.4565692290210435
2016-08-21,0.1485393721762991,0.0018975800635311,14.381,2.4262994233333988
2016-08-22,6.445202381190626,0.001461219155694,13.594,2.4185019605321116
2016-08-23,22.69211948697879,0.0016796631459872,13.52,2.564398344736193
2016-08-24,5.034546021261738,0.0020334385000572,14.261,2.84903604449956
2016-08-25,0.0,0.0020057372613029,19.486,3.0714244435378095
2016-08-26,0.0,0.001731744801463,27.364,2.978775826464704
2016-08-27,0.0,0.0012931955183477,42.371,2.8215536733295936
2016-08-28,0.0,0.0023756255233425,39.269,2.686310326918344
2016-08-29,0.0639494246084066,0.0022870894050778,28.911,2.5942836452722986
2016-08-30,8.543981912323721,0.002323695520154,23.401,2.585632841688122
2016-08-31,1.0172524394658096,0.0014786548043259,20.13,2.6135471334853557
2016-09-01,1.7739438863384505,0.0024224154411367,17.935,2.6330453307380925
2016-09-02,17.136974142734985,0.0028366839523954,16.463,2.679090699460163
2016-09-03,0.0,0.0020871149993794,15.991,2.819501262456051
2016-09-04,0.0,0.0021577219438741,16.871,2.902546081861182
2016-09-05,0.0,0.0024898149632338,39.799,2.767913743868253
2016-09-06,0.0,0.0025809510923155,35.835,2.677645828271859
2016-09-07,0.0,0.0023115758637286,26.164,2.6344641607156047
2016-09-08,0.0,0.0018587216288544,21.06,2.6016054206144053
2016-09-09,2.581332958443008,0.0027500997006383,18.232,2.575590416272704
2016-09-10,0.0,0.0025434129002864,16.467,2.5563337881938724
2016-09-11,0.0,0.002416159907346,15.321,2.5373173412291625
2016-09-12,0.0,0.0025655674738053,14.328,2.5056702790626124
2016-09-13,16.54046157398565,0.002470595664669,16.128,2.564689116304514
2016-09-14,9.825888666880022,0.0033544356245542,14.973,2.75629828086998
2016-09-15,9.781768714994952,0.002520118414492,14.181,3.0307020403090887
2016-09-16,0.0,0.0021604269008586,31.051,3.1383363163419817
2016-09-17,2.2399899898295974,0.0024784736570391,58.185,3.12471638633032
2016-09-18,0.0,0.0027392385960719,39.261,2.9945453751465303
2016-09-19,0.0,0.0023269502915814,29.684,2.8698982621074265
2016-09-20,9.956714584205752,0.0028246003071252,24.216,2.7877670500673277
2016-09-21,0.0,0.0024355230429569,37.965,2.778670303474643
2016-09-22,0.0,0.0021769502117053,30.039,2.7936523894917915
2016-09-23,0.0,0.0017294444897354,24.663,2.7172505821614648
2016-09-24,0.0,0.0023444076711515,24.309,2.6833592762934733
2016-09-25,0.0,0.0027611141187448,22.649,2.6498906847018078
2016-09-26,0.0,0.0031632133351855,20.452,2.6168395350207456
2016-09-27,0.0,0.0028528825811964,18.544,2.584200620644916
2016-09-28,0.0567741453033132,0.0031243919558131,18.658,2.552110253554546
2016-09-29,0.7240741265488535,0.0024417446821324,17.024,2.5223654250922802
2016-09-30,0.0,0.0022202076861081,15.386,2.4947954265385888
2016-10-01,0.0,0.0020173829361264,14.31,2.4672863915389933
2016-10-02,5.462603981842012,0.0036893789858086,20.196,2.4515539943419236
2016-10-03,0.0,0.0020821514935414,19.352,2.4496234649848656
2016-10-04,0.0,0.0029279673712312,16.233,2.446281463957276
2016-10-05,0.0,0.0032952825848162,14.508,2.4128987591422435
2016-10-06,0.0,0.0032417384864046,17.335,2.3828035259637343
2016-10-07,1.461309201123279,0.0033445938513046,16.511,2.3567223859662016
2016-10-08,1.265409543450106,0.0029080524917917,13.898,2.337756114197747
2016-10-09,0.0,0.0028841994944486,12.566,2.322177243445038
2016-10-10,2.3372189411362845,0.0048894959669358,11.502,2.305334086448533
2016-10-11,0.0,0.0029151258026295,11.002,2.288218181331657
2016-10-12,0.0,0.0027539798959917,11.352,2.27131575684822
2016-10-13,0.0,0.0038329605795752,11.164,2.242986438402771
2016-10-14,0.0,0.0023248108921617,14.0,2.215010461530886
2016-10-15,0.0,0.0034307975765071,12.002,2.187383419128035
2016-10-16,15.610569604797409,0.0034280214247007,11.073,2.2439086970747204
2016-10-17,0.8190956715096293,0.0028868285145236,11.637,2.365536706868023
2016-10-18,0.0,0.0032903163667851,10.234,2.4447676960563007
2016-10-19,0.0,0.0030373752962068,9.486,2.3304700483129728
2016-10-20,0.0,0.0027994095967688,9.387,2.251553037741146
2016-10-21,18.278275772911957,0.0041642204954609,11.393,2.321393677250101
2016-10-22,12.014111573557656,0.0026205601911127,9.469,2.5541247159581384
2016-10-23,0.0,0.0025185350652785,9.068,2.816716770355159
2016-10-24,0.0,0.0032704081743682,8.837,2.8230639921303133
2016-10-25,0.0,0.0037350642755964,22.0,2.666735867255296
2016-10-26,3.2397368531566437,0.0035475468110814,17.546,2.538477669951537
2016-10-27,5.643964537418397,0.0036724876200741,13.379,2.4756574957389255
2016-10-28,3.0224883865105143,0.0032378892252923,11.415,2.478172316203283
2016-10-29,0.8792489500479811,0.0033395628420261,10.233,2.485632900471011
2016-10-30,17.337907760923223,0.0044844538838922,9.714,2.5585422615131685
2016-10-31,0.0,0.0037948688025698,10.938,2.698613987794436
2016-11-01,0.0,0.0037521896873073,14.769,2.7857308074556313
2016-11-02,0.0,0.0037977578914645,16.026,2.651661107388539
2016-11-03,0.0,0.0037694538665969,20.616,2.561223472767082
2016-11-04,0.1876270792008885,0.0041897399077481,14.769,2.5183967950732287
2016-11-05,0.0,0.003837145624323,11.651,2.487920809705897
2016-11-06,0.0,0.0035224384428951,9.405,2.457824940529722
2016-11-07,0.0,0.0038582331015029,7.963,2.4271693589737464
2016-11-08,10.088407348165688,0.0037606259148033,6.999,2.443325449481418
2016-11-09,12.546544603333867,0.0036120156406501,6.405,2.568137157457813
2016-11-10,0.0,0.0038291291004247,6.367,2.7300037329277584
2016-11-11,28.437155773881287,0.0035754431209575,6.231,2.9432954276994057
2016-11-12,4.000661554137516,0.0041298807415289,6.461,3.2000005191908523
2016-11-13,0.0,0.0040655062870427,8.968,3.4758785148414084
2016-11-14,0.0,0.0030692233057467,8.656,3.356827442814449
2016-11-15,0.0,0.0030201227342588,16.016,3.188131755599251
2016-11-16,0.0,0.0030838243052108,15.219,3.0258505967300002
2016-11-17,0.0,0.0034933257424632,11.117,2.8728033214400677
2016-11-18,0.0,0.0039965671802589,10.366,2.750662613273685
2016-11-19,0.0,0.0033443187507464,9.426,2.677044481515419
2016-11-20,1.5479177169233882,0.0033439088454491,7.54,2.6475114194239646
2016-11-21,0.0,0.0035766775948612,6.38,2.6222034800724474
2016-11-22,0.0,0.0032996822023042,5.622,2.5972111977012116
2016-11-23,0.0147091959300339,0.0032483362159763,5.305,2.56485373820461
2016-11-24,0.0,0.0029952106358535,5.248,2.5329364994279615
2016-11-25,0.861741166322232,0.0028777837794511,5.358,2.5035632671414696
2016-11-26,0.0,0.0028463944488317,4.753,2.476629035717286
2016-11-27,1.393182814699758,0.0028227672846844,4.261,2.4534995040476986
2016-11-28,1.1624726550255946,0.0030486518822503,3.851,2.43272970340832
2016-11-29,4.7770064303045885,0.0028637079246621,3.539,2.4270066410323943
2016-11-30,6.091734495095822,0.0031430904869892,3.475,2.445615587062637
2016-12-01,1.206124894116013,0.0034523351514196,3.368,2.476378556181293
2016-12-02,0.0,0.0029803848546958,3.899,2.481841069963581
2016-12-03,0.0044610262336759,0.0032006897440665,4.292,2.4486370139787614
2016-12-04,0.3975035313118754,0.0031815267739611,4.2,2.4191081301217694
2016-12-05,10.53774875907524,0.0037279734743474,3.747,2.4404034405531996
2016-12-06,11.84902705426848,0.0035786653891569,3.568,2.568497396109232
2016-12-07,14.664917348706313,0.002453112612725,3.33,2.8264583957377725
2016-12-08,11.803597155785123,0.0040492281032951,3.259,3.1131785246017234
2016-12-09,0.0,0.0036165971816642,3.055,3.310182259817483
2016-12-10,0.0,0.0031914154723799,3.323,3.301996110433946
2016-12-11,0.0,0.0034677615362531,4.105,3.134394364176903
2016-12-12,0.1328974156814932,0.0037298283960997,4.543,2.974082199189927
2016-12-13,0.0,0.0038339387739265,4.71,2.8253832725189785
2016-12-14,0.3788825949862401,0.0034045072403559,4.036,2.709911631026984
2016-12-15,9.016078213719773,0.0021549429573064,3.33,2.6810459917002794
2016-12-16,2.8205961572245672,0.0027940036814686,2.981,2.7244089076660356
2016-12-17,0.0,0.0036205180078325,2.886,2.755657121416441
2016-12-18,0.0,0.0028362181876955,2.801,2.701915547450098
2016-12-19,0.0,0.0031713270701454,2.637,2.6557342765316077
2016-12-20,4.189283481662167,0.0042431864758678,2.974,2.633047546059748
2016-12-21,0.4774446181924853,0.0042637414063603,4.361,2.6222706463185035
2016-12-22,0.010325764230906,0.0023350639633603,4.248,2.612843449197008
2016-12-23,3.378280221034091,0.0026243619479357,3.74,2.5911000893310328
2016-12-24,10.883581941176342,0.0031521640854742,3.324,2.6275107886222084
2016-12-25,1.4060017707331685,0.0034849703232768,2.92,2.7019375884651398
2016-12-26,0.0,0.0037082522747832,2.886,2.737375844539013
2016-12-27,0.0,0.0035986492373302,2.782,2.6607735958764414
2016-12-28,0.0,0.0041046156148223,5.384,2.6117771048440894
2016-12-29,0.0,0.0039965457269143,7.657,2.579201332370107
2016-12-30,0.0,0.0032425924064017,6.152,2.547031865989515
2016-12-31,0.0,0.0027146769710014,4.446,2.5152636379900537
2017-01-01,44.70972425121744,0.0031216386872839,3.58,2.7652184327955083
2017-01-02,0.9851732678469745,0.0033827872386238,3.313,3.2722676156846866
2017-01-03,0.0,0.0032159028636647,2.955,3.724868302921373
2017-01-04,1.8595919249613504,0.0025519429082891,5.91,3.5687050710641897
2017-01-05,0.0,0.0031664268823932,15.998,3.4177868842639967
2017-01-06,0.0,0.0032378831367329,12.132,3.272682679059682
2017-01-07,0.0,0.0030491376100382,8.687,3.107914880534929
2017-01-08,0.1007887451079792,0.0041964102270414,6.549,2.950099347099009
2017-01-09,0.0,0.0038863786403253,5.437,2.8162624649704533
2017-01-10,0.0,0.0037870267006599,4.637,2.726713974684977
2017-01-11,0.0,0.0033683488041964,4.072,2.682845779909382
2017-01-12,0.2359706508414902,0.0035237669368687,3.615,2.64997142575302
2017-01-13,0.0,0.0040554850044462,3.11,2.6180949345702555
2017-01-14,2.513136445214049,0.0033693456077638,2.69,2.5928748503252317
2017-01-15,0.0,0.0034701379379484,2.344,2.573052484454604
2017-01-16,0.0,0.0034295174586644,2.149,2.5534773559455677
2017-01-17,0.0,0.0042304814152226,1.936,2.5216287356285916
2017-01-18,4.246232395349571,0.0037678705151353,1.772,2.500748198278567
2017-01-19,0.0,0.0023092735474444,1.81,2.4906989428742494
2017-01-20,18.58681943666585,0.0039658870623883,1.862,2.584838990149072
2017-01-21,0.0,0.0027783396904634,2.344,2.736730201083768
2017-01-22,0.0,0.0036526595285175,2.22,2.839548645144978
2017-01-23,0.0,0.0040251628511442,2.096,2.6991654023311096
2017-01-24,1.5598414635220637,0.003918241510748,2.219,2.6018036845117907
2017-01-25,5.005832339903804,0.002727329600223,5.391,2.568377909097503
2017-01-26,0.2390923845369311,0.0030836641143558,4.597,2.5696569810212893
2017-01-27,0.0,0.0031332996657723,3.779,2.5637424630911823
2017-01-28,0.0,0.0037339483948154,3.295,2.5329573690868896
2017-01-29,23.227910922201307,0.0034518873571004,4.692,2.6369920584472752
2017-01-30,0.0,0.0038529429839057,8.116,2.8506805418012897
2017-01-31,0.0,0.0033314118528518,6.365,3.013190443127293
2017-02-01,0.0,0.0035226799639938,4.717,2.855554163977417
2017-02-02,0.0,0.0034462555806436,4.479,2.7199809477523855
2017-02-03,6.32123077604559,0.0029139144089928,3.835,2.6484440531798175
2017-02-04,23.003211676789675,0.00349087623314,3.229,2.7787882310269807
2017-02-05,0.4114777841728658,0.0034093363715913,2.951,3.0319802545745382
